Year,County,Hospital,OSHPDID,Surgery,# of Cases,Location 1
2010,Los Angeles,Lakewood Regional Medical Center,106190240,LAPRYGB,4,"(33.86016, -118.14837)"
2010,Los Angeles,Providence Saint Joseph Medical Center,106190758,OPENRYGB,4,"(34.1559, -118.32711)"
2010,Los Angeles,Lakewood Regional Medical Center,106190240,OPENRYGB,,"(33.86016, -118.14837)"
2010,Los Angeles,Lakewood Regional Medical Center,106190240,VSG,2,"(33.86016, -118.14837)"
2010,Los Angeles,Lancaster Community Hospital,106190455,BPD,,"(34.67949, -118.14781)"
2010,Los Angeles,Lancaster Community Hospital,106190455,LAPBAND,11,"(34.67949, -118.14781)"
2010,Los Angeles,Lancaster Community Hospital,106190455,LAPRYGB,114,"(34.67949, -118.14781)"
2010,Los Angeles,Lancaster Community Hospital,106190455,OPENRYGB,1,"(34.67949, -118.14781)"
2010,Los Angeles,Lancaster Community Hospital,106190455,VSG,35,"(34.67949, -118.14781)"
2010,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,BPD,,"(33.83149, -118.29332)"
2010,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,LAPBAND,,"(33.83149, -118.29332)"
2010,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,LAPRYGB,4,"(33.83149, -118.29332)"
2010,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,OPENRYGB,2,"(33.83149, -118.29332)"
2010,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,VSG,1,"(33.83149, -118.29332)"
2010,Los Angeles,Marina Del Rey Hospital,106190500,BPD,,"(33.98125, -118.43971)"
2010,Los Angeles,Marina Del Rey Hospital,106190500,LAPBAND,327,"(33.98125, -118.43971)"
2010,Los Angeles,Marina Del Rey Hospital,106190500,LAPRYGB,23,"(33.98125, -118.43971)"
2010,Los Angeles,Marina Del Rey Hospital,106190500,OPENRYGB,,"(33.98125, -118.43971)"
2010,Los Angeles,Marina Del Rey Hospital,106190500,VSG,,"(33.98125, -118.43971)"
2010,Los Angeles,Methodist Hospital of Southern California,106190529,BPD,,"(34.13603, -118.03879)"
2010,Los Angeles,Methodist Hospital of Southern California,106190529,LAPBAND,,"(34.13603, -118.03879)"
2010,Los Angeles,Methodist Hospital of Southern California,106190529,LAPRYGB,106,"(34.13603, -118.03879)"
2010,Los Angeles,Methodist Hospital of Southern California,106190529,OPENRYGB,2,"(34.13603, -118.03879)"
2010,Los Angeles,Methodist Hospital of Southern California,106190529,VSG,3,"(34.13603, -118.03879)"
2010,Los Angeles,Northridge Hospital Medical Center,106190568,BPD,,"(34.22075, -118.53186)"
2010,Los Angeles,Northridge Hospital Medical Center,106190568,LAPBAND,21,"(34.22075, -118.53186)"
2010,Los Angeles,Northridge Hospital Medical Center,106190568,LAPRYGB,29,"(34.22075, -118.53186)"
2010,Los Angeles,Northridge Hospital Medical Center,106190568,OPENRYGB,1,"(34.22075, -118.53186)"
2010,Los Angeles,Northridge Hospital Medical Center,106190568,VSG,21,"(34.22075, -118.53186)"
2010,Los Angeles,Olympia Medical Center,106190534,BPD,,"(34.05754, -118.36008)"
2010,Los Angeles,Olympia Medical Center,106190534,LAPBAND,4,"(34.05754, -118.36008)"
2010,Los Angeles,Olympia Medical Center,106190534,LAPRYGB,,"(34.05754, -118.36008)"
2010,Los Angeles,Olympia Medical Center,106190534,OPENRYGB,,"(34.05754, -118.36008)"
2010,Los Angeles,Olympia Medical Center,106190534,VSG,,"(34.05754, -118.36008)"
2010,Los Angeles,Providence Saint Joseph Medical Center,106190758,BPD,,"(34.1559, -118.32711)"
2010,Los Angeles,Providence Saint Joseph Medical Center,106190758,LAPBAND,219,"(34.1559, -118.32711)"
2010,Los Angeles,Providence Saint Joseph Medical Center,106190758,LAPRYGB,360,"(34.1559, -118.32711)"
2010,Los Angeles,Providence Saint Joseph Medical Center,106190758,VSG,29,"(34.1559, -118.32711)"
2010,Los Angeles,Ronald Reagan UCLA Medical Center,106190796,BPD,,"(34.068889, -118.445)"
2010,Los Angeles,Ronald Reagan UCLA Medical Center,106190796,LAPBAND,1,"(34.068889, -118.445)"
2010,Los Angeles,Ronald Reagan UCLA Medical Center,106190796,LAPRYGB,43,"(34.068889, -118.445)"
2010,Los Angeles,Ronald Reagan UCLA Medical Center,106190796,OPENRYGB,3,"(34.068889, -118.445)"
2010,Los Angeles,Ronald Reagan UCLA Medical Center,106190796,VSG,34,"(34.068889, -118.445)"
2010,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,BPD,,"(33.7802376, -118.1866412)"
2010,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,LAPBAND,36,"(33.7802376, -118.1866412)"
2010,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,LAPRYGB,59,"(33.7802376, -118.1866412)"
2010,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,OPENRYGB,6,"(33.7802376, -118.1866412)"
2010,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,VSG,7,"(33.7802376, -118.1866412)"
2010,Los Angeles,Silver Lake Medical Center – Downtown Campus,106190661,BPD,,"(34.06879, -118.26324)"
2010,Los Angeles,Silver Lake Medical Center – Downtown Campus,106190661,LAPBAND,,"(34.06879, -118.26324)"
2010,Los Angeles,Silver Lake Medical Center – Downtown Campus,106190661,LAPRYGB,1,"(34.06879, -118.26324)"
2010,Los Angeles,Silver Lake Medical Center – Downtown Campus,106190661,OPENRYGB,,"(34.06879, -118.26324)"
2010,Los Angeles,Silver Lake Medical Center – Downtown Campus,106190661,VSG,3,"(34.06879, -118.26324)"
2010,Los Angeles,Southern California Hospital At Culver City,106190110,BPD,,"(34.02328, -118.39724)"
2010,Los Angeles,Southern California Hospital At Culver City,106190110,LAPBAND,5,"(34.02328, -118.39724)"
2010,Los Angeles,Southern California Hospital At Culver City,106190110,LAPRYGB,,"(34.02328, -118.39724)"
2010,Los Angeles,Southern California Hospital At Culver City,106190110,OPENRYGB,,"(34.02328, -118.39724)"
2010,Los Angeles,Southern California Hospital At Culver City,106190110,VSG,,"(34.02328, -118.39724)"
2010,Los Angeles,Temple Community Hospital,106190784,BPD,,"(34.07534, -118.28366)"
2010,Los Angeles,Temple Community Hospital,106190784,LAPBAND,7,"(34.07534, -118.28366)"
2010,Los Angeles,Temple Community Hospital,106190784,LAPRYGB,8,"(34.07534, -118.28366)"
2010,Los Angeles,Temple Community Hospital,106190784,OPENRYGB,,"(34.07534, -118.28366)"
2010,Los Angeles,Temple Community Hospital,106190784,VSG,4,"(34.07534, -118.28366)"
2010,Los Angeles,Torrance Memorial Medical Center,106190422,BPD,,"(33.81258, -118.34388)"
2010,Los Angeles,Torrance Memorial Medical Center,106190422,LAPBAND,19,"(33.81258, -118.34388)"
2010,Los Angeles,Torrance Memorial Medical Center,106190422,LAPRYGB,179,"(33.81258, -118.34388)"
2010,Los Angeles,Torrance Memorial Medical Center,106190422,OPENRYGB,6,"(33.81258, -118.34388)"
2010,Los Angeles,Torrance Memorial Medical Center,106190422,VSG,56,"(33.81258, -118.34388)"
2010,Los Angeles,University of Southern California Verdugo Hills Hospital,106190818,BPD,33,"(34.20557, -118.2152)"
2010,Los Angeles,University of Southern California Verdugo Hills Hospital,106190818,LAPBAND,2,"(34.20557, -118.2152)"
2010,Los Angeles,University of Southern California Verdugo Hills Hospital,106190818,LAPRYGB,,"(34.20557, -118.2152)"
2010,Orange,Orange Coast Memorial Medical Center,106300225,VSG,11,"(33.70162, -117.95524)"
2010,Los Angeles,University of Southern California Verdugo Hills Hospital,106190818,OPENRYGB,,"(34.20557, -118.2152)"
2010,Los Angeles,University of Southern California Verdugo Hills Hospital,106190818,VSG,2,"(34.20557, -118.2152)"
2010,Los Angeles,West Hills Hospital and Medical Center,106190859,BPD,,"(34.20365, -118.6294)"
2010,Los Angeles,West Hills Hospital and Medical Center,106190859,LAPBAND,21,"(34.20365, -118.6294)"
2010,Los Angeles,West Hills Hospital and Medical Center,106190859,LAPRYGB,18,"(34.20365, -118.6294)"
2010,Los Angeles,West Hills Hospital and Medical Center,106190859,OPENRYGB,6,"(34.20365, -118.6294)"
2010,Los Angeles,West Hills Hospital and Medical Center,106190859,VSG,11,"(34.20365, -118.6294)"
2010,Mendocino,Ukiah Valley Medical Center,106231396,BPD,,"(39.1528, -123.20363)"
2010,Mendocino,Ukiah Valley Medical Center,106231396,LAPBAND,6,"(39.1528, -123.20363)"
2010,Mendocino,Ukiah Valley Medical Center,106231396,LAPRYGB,,"(39.1528, -123.20363)"
2010,Mendocino,Ukiah Valley Medical Center,106231396,OPENRYGB,,"(39.1528, -123.20363)"
2010,Mendocino,Ukiah Valley Medical Center,106231396,VSG,,"(39.1528, -123.20363)"
2010,Monterey,Community Hospital of The Monterey Peninsula,106270744,BPD,,"(36.59827, -121.92488)"
2010,Monterey,Community Hospital of The Monterey Peninsula,106270744,LAPBAND,28,"(36.59827, -121.92488)"
2010,Monterey,Community Hospital of The Monterey Peninsula,106270744,LAPRYGB,58,"(36.59827, -121.92488)"
2010,Monterey,Community Hospital of The Monterey Peninsula,106270744,OPENRYGB,,"(36.59827, -121.92488)"
2010,Monterey,Community Hospital of The Monterey Peninsula,106270744,VSG,7,"(36.59827, -121.92488)"
2010,Monterey,Natividad Medical Center,106274043,BPD,,"(36.69686, -121.6297)"
2010,Monterey,Natividad Medical Center,106274043,LAPBAND,66,"(36.69686, -121.6297)"
2010,Monterey,Natividad Medical Center,106274043,LAPRYGB,,"(36.69686, -121.6297)"
2010,Monterey,Natividad Medical Center,106274043,OPENRYGB,,"(36.69686, -121.6297)"
2010,Monterey,Natividad Medical Center,106274043,VSG,,"(36.69686, -121.6297)"
2010,Orange,Chapman Medical Center,106301140,LAPBAND,51,"(33.78785, -117.82586)"
2010,Orange,Chapman Medical Center,106301140,LAPRYGB,142,"(33.78785, -117.82586)"
2010,Orange,Chapman Medical Center,106301140,OPENRYGB,2,"(33.78785, -117.82586)"
2010,Orange,Chapman Medical Center,106301140,VSG,5,"(33.78785, -117.82586)"
2010,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,BPD,,"(33.71546, -117.93694)"
2010,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,LAPBAND,13,"(33.71546, -117.93694)"
2010,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,LAPRYGB,128,"(33.71546, -117.93694)"
2010,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,OPENRYGB,2,"(33.71546, -117.93694)"
2010,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,VSG,3,"(33.71546, -117.93694)"
2010,Orange,Orange Coast Memorial Medical Center,106300225,BPD,,"(33.70162, -117.95524)"
2010,Orange,Orange Coast Memorial Medical Center,106300225,LAPBAND,45,"(33.70162, -117.95524)"
2010,Orange,Orange Coast Memorial Medical Center,106300225,LAPRYGB,314,"(33.70162, -117.95524)"
2010,Orange,Orange Coast Memorial Medical Center,106300225,OPENRYGB,6,"(33.70162, -117.95524)"
2010,Orange,Placentia Linda Hospital,106301297,BPD,,"(33.88704521, -117.8431129)"
2010,Orange,Placentia Linda Hospital,106301297,LAPBAND,1,"(33.88704521, -117.8431129)"
2010,Orange,Placentia Linda Hospital,106301297,LAPRYGB,3,"(33.88704521, -117.8431129)"
2010,Orange,Placentia Linda Hospital,106301297,OPENRYGB,,"(33.88704521, -117.8431129)"
2010,Orange,Placentia Linda Hospital,106301297,VSG,1,"(33.88704521, -117.8431129)"
2010,Orange,Saint Joseph Hospital – Orange,106301340,BPD,,"(33.7823, -117.86516)"
2010,Orange,Saint Joseph Hospital – Orange,106301340,LAPBAND,22,"(33.7823, -117.86516)"
2010,Orange,Saint Joseph Hospital – Orange,106301340,LAPRYGB,22,"(33.7823, -117.86516)"
2010,Orange,Saint Joseph Hospital – Orange,106301340,OPENRYGB,1,"(33.7823, -117.86516)"
2010,Orange,Saint Joseph Hospital – Orange,106301340,VSG,,"(33.7823, -117.86516)"
2010,Orange,UC Irvine Medical Center,106301279,BPD,,"(33.7889, -117.89064)"
2010,Orange,UC Irvine Medical Center,106301279,LAPBAND,55,"(33.7889, -117.89064)"
2010,Orange,UC Irvine Medical Center,106301279,LAPRYGB,18,"(33.7889, -117.89064)"
2010,Orange,UC Irvine Medical Center,106301279,OPENRYGB,1,"(33.7889, -117.89064)"
2010,Orange,UC Irvine Medical Center,106301279,VSG,18,"(33.7889, -117.89064)"
2010,Placer,Sutter Auburn Faith Hospital,106310791,BPD,,"(38.94452, -121.0982)"
2010,Placer,Sutter Auburn Faith Hospital,106310791,LAPBAND,,"(38.94452, -121.0982)"
2010,Placer,Sutter Auburn Faith Hospital,106310791,LAPRYGB,24,"(38.94452, -121.0982)"
2010,Placer,Sutter Auburn Faith Hospital,106310791,OPENRYGB,,"(38.94452, -121.0982)"
2010,Placer,Sutter Auburn Faith Hospital,106310791,VSG,,"(38.94452, -121.0982)"
2010,Placer,Sutter Roseville Medical Center,106311000,BPD,,"(38.76439, -121.25055)"
2010,Placer,Sutter Roseville Medical Center,106311000,LAPBAND,2,"(38.76439, -121.25055)"
2010,Placer,Sutter Roseville Medical Center,106311000,LAPRYGB,76,"(38.76439, -121.25055)"
2010,Placer,Sutter Roseville Medical Center,106311000,OPENRYGB,,"(38.76439, -121.25055)"
2010,Placer,Sutter Roseville Medical Center,106311000,VSG,,"(38.76439, -121.25055)"
2010,Riverside,Corona Regional Medical Center – Main,106331152,BPD,,"(33.8733354, -117.5668015)"
2010,Riverside,Corona Regional Medical Center – Main,106331152,LAPBAND,1,"(33.8733354, -117.5668015)"
2010,Riverside,Corona Regional Medical Center – Main,106331152,LAPRYGB,,"(33.8733354, -117.5668015)"
2010,Riverside,Corona Regional Medical Center – Main,106331152,OPENRYGB,1,"(33.8733354, -117.5668015)"
2010,Riverside,Corona Regional Medical Center – Main,106331152,VSG,,"(33.8733354, -117.5668015)"
2010,Riverside,Desert Regional Medical Center,106331164,BPD,,"(33.83932, -116.54549)"
2010,Riverside,Desert Regional Medical Center,106331164,LAPBAND,48,"(33.83932, -116.54549)"
2010,Riverside,Desert Regional Medical Center,106331164,LAPRYGB,46,"(33.83932, -116.54549)"
2010,Riverside,Desert Regional Medical Center,106331164,OPENRYGB,8,"(33.83932, -116.54549)"
2010,Riverside,Desert Regional Medical Center,106331164,VSG,3,"(33.83932, -116.54549)"
2010,Riverside,Eisenhower Medical Center,106331168,BPD,,"(33.76418, -116.40808)"
2010,Riverside,Eisenhower Medical Center,106331168,LAPBAND,10,"(33.76418, -116.40808)"
2010,Riverside,Eisenhower Medical Center,106331168,LAPRYGB,16,"(33.76418, -116.40808)"
2010,Riverside,Eisenhower Medical Center,106331168,OPENRYGB,1,"(33.76418, -116.40808)"
2010,Riverside,Eisenhower Medical Center,106331168,VSG,,"(33.76418, -116.40808)"
2010,Riverside,Menifee Valley Medical Center,106334018,BPD,,"(33.72146, -117.15691)"
2010,Riverside,Menifee Valley Medical Center,106334018,LAPBAND,1,"(33.72146, -117.15691)"
2010,Riverside,Menifee Valley Medical Center,106334018,LAPRYGB,,"(33.72146, -117.15691)"
2010,Riverside,Menifee Valley Medical Center,106334018,OPENRYGB,,"(33.72146, -117.15691)"
2010,Riverside,Menifee Valley Medical Center,106334018,VSG,,"(33.72146, -117.15691)"
2010,Riverside,Parkview Community Hospital Medical Center,106331293,BPD,,"(33.92573, -117.43996)"
2010,Riverside,Parkview Community Hospital Medical Center,106331293,LAPBAND,237,"(33.92573, -117.43996)"
2010,Riverside,Parkview Community Hospital Medical Center,106331293,LAPRYGB,141,"(33.92573, -117.43996)"
2010,Riverside,Parkview Community Hospital Medical Center,106331293,OPENRYGB,8,"(33.92573, -117.43996)"
2010,Riverside,Parkview Community Hospital Medical Center,106331293,VSG,,"(33.92573, -117.43996)"
2010,Riverside,Southwest Healthcare System – Murrieta,106334068,BPD,,"(33.55788, -117.18488)"
2010,Riverside,Southwest Healthcare System – Murrieta,106334068,LAPBAND,35,"(33.55788, -117.18488)"
2010,Riverside,Southwest Healthcare System – Murrieta,106334068,LAPRYGB,457,"(33.55788, -117.18488)"
2010,Riverside,Southwest Healthcare System – Murrieta,106334068,OPENRYGB,1,"(33.55788, -117.18488)"
2010,Riverside,Southwest Healthcare System – Murrieta,106334068,VSG,20,"(33.55788, -117.18488)"
2010,Sacramento,Mercy San Juan Hospital,106340950,BPD,,"(38.66818, -121.31261)"
2010,Sacramento,Mercy San Juan Hospital,106340950,LAPBAND,19,"(38.66818, -121.31261)"
2010,Sacramento,Mercy San Juan Hospital,106340950,LAPRYGB,147,"(38.66818, -121.31261)"
2010,Santa Clara,El Camino Hospital,106430763,VSG,7,"(37.36779, -122.07801)"
2010,Sacramento,Mercy San Juan Hospital,106340950,OPENRYGB,2,"(38.66818, -121.31261)"
2010,Sacramento,Mercy San Juan Hospital,106340950,VSG,,"(38.66818, -121.31261)"
2010,Sacramento,Methodist Hospital of Sacramento,106340951,BPD,,"(38.46416, -121.41744)"
2010,Sacramento,Methodist Hospital of Sacramento,106340951,LAPBAND,19,"(38.46416, -121.41744)"
2010,Sacramento,Methodist Hospital of Sacramento,106340951,LAPRYGB,96,"(38.46416, -121.41744)"
2010,Sacramento,Methodist Hospital of Sacramento,106340951,OPENRYGB,1,"(38.46416, -121.41744)"
2010,Sacramento,Methodist Hospital of Sacramento,106340951,VSG,4,"(38.46416, -121.41744)"
2010,Sacramento,Sutter General Hospital,106341051,BPD,,"(38.57176, -121.47008)"
2010,Sacramento,Sutter General Hospital,106341051,LAPBAND,5,"(38.57176, -121.47008)"
2010,Sacramento,Sutter General Hospital,106341051,LAPRYGB,89,"(38.57176, -121.47008)"
2010,Sacramento,Sutter General Hospital,106341051,OPENRYGB,3,"(38.57176, -121.47008)"
2010,Sacramento,Sutter General Hospital,106341051,VSG,2,"(38.57176, -121.47008)"
2010,Sacramento,UC Davis Medical Center,106341006,BPD,,"(38.55438, -121.45738)"
2010,Sacramento,UC Davis Medical Center,106341006,LAPBAND,11,"(38.55438, -121.45738)"
2010,Sacramento,UC Davis Medical Center,106341006,LAPRYGB,124,"(38.55438, -121.45738)"
2010,Sacramento,UC Davis Medical Center,106341006,OPENRYGB,2,"(38.55438, -121.45738)"
2010,Sacramento,UC Davis Medical Center,106341006,VSG,12,"(38.55438, -121.45738)"
2010,San Diego,Scripps Memorial Hospital – La Jolla,106370771,VSG,10,"(32.88506, -117.22279)"
2010,San Bernardino,Kindred Hospital – Rancho,106364188,BPD,,"(34.10461, -117.56601)"
2010,San Bernardino,Kindred Hospital – Rancho,106364188,LAPBAND,17,"(34.10461, -117.56601)"
2010,San Bernardino,Kindred Hospital – Rancho,106364188,LAPRYGB,,"(34.10461, -117.56601)"
2010,San Bernardino,Kindred Hospital – Rancho,106364188,OPENRYGB,,"(34.10461, -117.56601)"
2010,San Bernardino,Kindred Hospital – Rancho,106364188,VSG,,"(34.10461, -117.56601)"
2010,San Bernardino,Loma Linda University Medical Center,106361246,BPD,,"(34.05164, -117.26146)"
2010,San Bernardino,Loma Linda University Medical Center,106361246,LAPBAND,18,"(34.05164, -117.26146)"
2010,San Bernardino,Loma Linda University Medical Center,106361246,LAPRYGB,25,"(34.05164, -117.26146)"
2010,San Bernardino,Loma Linda University Medical Center,106361246,OPENRYGB,2,"(34.05164, -117.26146)"
2010,San Bernardino,Loma Linda University Medical Center,106361246,VSG,4,"(34.05164, -117.26146)"
2010,San Bernardino,Saint Bernardine Medical Center,106361339,BPD,,"(34.1341, -117.27865)"
2010,San Bernardino,Saint Bernardine Medical Center,106361339,LAPBAND,124,"(34.1341, -117.27865)"
2010,San Bernardino,Saint Bernardine Medical Center,106361339,LAPRYGB,126,"(34.1341, -117.27865)"
2010,San Bernardino,Saint Bernardine Medical Center,106361339,OPENRYGB,9,"(34.1341, -117.27865)"
2010,San Bernardino,Saint Bernardine Medical Center,106361339,VSG,12,"(34.1341, -117.27865)"
2010,San Diego,Alvarado Hospital,106370652,BPD,,"(32.77708, -117.05683)"
2010,San Diego,Alvarado Hospital,106370652,LAPBAND,43,"(32.77708, -117.05683)"
2010,San Diego,Alvarado Hospital,106370652,LAPRYGB,74,"(32.77708, -117.05683)"
2010,San Diego,Alvarado Hospital,106370652,OPENRYGB,2,"(32.77708, -117.05683)"
2010,San Diego,Alvarado Hospital,106370652,VSG,,"(32.77708, -117.05683)"
2010,San Diego,Pomerado Hospital,106370977,BPD,,"(32.99563, -117.05784)"
2010,San Diego,Pomerado Hospital,106370977,LAPBAND,1,"(32.99563, -117.05784)"
2010,San Diego,Pomerado Hospital,106370977,LAPRYGB,151,"(32.99563, -117.05784)"
2010,San Diego,Pomerado Hospital,106370977,OPENRYGB,,"(32.99563, -117.05784)"
2010,San Diego,Pomerado Hospital,106370977,VSG,,"(32.99563, -117.05784)"
2010,San Diego,Scripps Green Hospital,106371256,BPD,,"(32.89654, -117.2419)"
2010,San Diego,Scripps Green Hospital,106371256,LAPBAND,66,"(32.89654, -117.2419)"
2010,San Diego,Scripps Green Hospital,106371256,LAPRYGB,123,"(32.89654, -117.2419)"
